x,y,validity,timestamp_us,image_x,image_y,participant_id,gender,age,task
1080.36499,588.3943481,Valid,6.22E+11,520.3649902,573.3943481,3,Male,32,Locate the Faces
1080.515015,588.3707886,Valid,6.22E+11,520.5150146,573.3707886,3,Male,32,Locate the Faces
1080.783203,588.6600952,Valid,6.22E+11,520.7832031,573.6600952,3,Male,32,Locate the Faces
1081.048584,588.6516113,Valid,6.22E+11,521.048584,573.6516113,3,Male,32,Locate the Faces
1081.367554,588.5271606,Valid,6.22E+11,521.3675537,573.5271606,3,Male,32,Locate the Faces
1081.770386,588.2875366,Valid,6.22E+11,521.7703857,573.2875366,3,Male,32,Locate the Faces
1082.114868,588.5322266,Valid,6.22E+11,522.1148682,573.5322266,3,Male,32,Locate the Faces
1082.371216,588.6294556,Valid,6.22E+11,522.3712158,573.6294556,3,Male,32,Locate the Faces
1082.316528,588.630188,Valid,6.22E+11,522.3165283,573.630188,3,Male,32,Locate the Faces
1082.751465,588.6349487,Valid,6.22E+11,522.7514648,573.6349487,3,Male,32,Locate the Faces
1082.936768,588.6209106,Valid,6.22E+11,522.9367676,573.6209106,3,Male,32,Locate the Faces
1083.080811,588.8099365,Valid,6.22E+11,523.0808105,573.8099365,3,Male,32,Locate the Faces
1083.259766,588.9194946,Valid,6.22E+11,523.2597656,573.9194946,3,Male,32,Locate the Faces
1083.572754,588.9087524,Valid,6.22E+11,523.5727539,573.9087524,3,Male,32,Locate the Faces
1083.766968,589.0247803,Valid,6.22E+11,523.7669678,574.0247803,3,Male,32,Locate the Faces
1084.127808,588.8306885,Valid,6.22E+11,524.1278076,573.8306885,3,Male,32,Locate the Faces
1084.777222,588.6420288,Valid,6.22E+11,524.7772217,573.6420288,3,Male,32,Locate the Faces
1085.09668,588.7488403,Valid,6.22E+11,525.0966797,573.7488403,3,Male,32,Locate the Faces
1085.099976,588.6676636,Valid,6.22E+11,525.0999756,573.6676636,3,Male,32,Locate the Faces
1085.375977,588.7572021,Valid,6.22E+11,525.3759766,573.7572021,3,Male,32,Locate the Faces
1085.609863,588.8588867,Valid,6.22E+11,525.6098633,573.8588867,3,Male,32,Locate the Faces
1085.466309,588.727417,Valid,6.22E+11,525.4663086,573.727417,3,Male,32,Locate the Faces
1085.133179,589.0427246,Valid,6.22E+11,525.1331787,574.0427246,3,Male,32,Locate the Faces
1084.669434,589.3728027,Valid,6.22E+11,524.6694336,574.3728027,3,Male,32,Locate the Faces
1084.010864,589.6351929,Valid,6.22E+11,524.0108643,574.6351929,3,Male,32,Locate the Faces
1083.649048,589.7296753,Valid,6.22E+11,523.6490479,574.7296753,3,Male,32,Locate the Faces
1083.247314,589.8656006,Valid,6.22E+11,523.2473145,574.8656006,3,Male,32,Locate the Faces
1083.184448,590.272644,Valid,6.22E+11,523.1844482,575.272644,3,Male,32,Locate the Faces
1083.272949,590.2518311,Valid,6.22E+11,523.2729492,575.2518311,3,Male,32,Locate the Faces
1083.337524,590.612915,Valid,6.22E+11,523.3375244,575.612915,3,Male,32,Locate the Faces
1083.447021,590.8793335,Valid,6.22E+11,523.4470215,575.8793335,3,Male,32,Locate the Faces
1083.38623,591.1742554,Valid,6.22E+11,523.3862305,576.1742554,3,Male,32,Locate the Faces
1083.292236,591.2491455,Valid,6.22E+11,523.2922363,576.2491455,3,Male,32,Locate the Faces
1083.250854,591.5510864,Valid,6.22E+11,523.2508545,576.5510864,3,Male,32,Locate the Faces
1083.634033,592.2863159,Valid,6.22E+11,523.6340332,577.2863159,3,Male,32,Locate the Faces
1083.830688,593.5281982,Valid,6.22E+11,523.8306885,578.5281982,3,Male,32,Locate the Faces
1083.967041,594.2780151,Valid,6.22E+11,523.967041,579.2780151,3,Male,32,Locate the Faces
1084.061768,594.7252197,Valid,6.22E+11,524.0617676,579.7252197,3,Male,32,Locate the Faces
1084.542603,595.1240845,Valid,6.22E+11,524.5426025,580.1240845,3,Male,32,Locate the Faces
1084.602051,595.5570068,Valid,6.22E+11,524.6020508,580.5570068,3,Male,32,Locate the Faces
1083.229736,596.1016235,Valid,6.22E+11,523.2297363,581.1016235,3,Male,32,Locate the Faces
1074.041504,595.7322998,Valid,6.22E+11,514.0415039,580.7322998,3,Male,32,Locate the Faces
1057.466919,594.6074219,Valid,6.22E+11,497.4669189,579.6074219,3,Male,32,Locate the Faces
1039.633789,593.6546021,Valid,6.22E+11,479.6337891,578.6546021,3,Male,32,Locate the Faces
1024.019897,592.4163818,Valid,6.22E+11,464.0198975,577.4163818,3,Male,32,Locate the Faces
1010.960083,591.2666016,Valid,6.22E+11,450.960083,576.2666016,3,Male,32,Locate the Faces
1000.464722,590.3119507,Valid,6.22E+11,440.4647217,575.3119507,3,Male,32,Locate the Faces
991.0341797,588.2213135,Valid,6.22E+11,431.0341797,573.2213135,3,Male,32,Locate the Faces
984.6105347,587.526001,Valid,6.22E+11,424.6105347,572.526001,3,Male,32,Locate the Faces
978.9625244,586.6459961,Valid,6.22E+11,418.9625244,571.6459961,3,Male,32,Locate the Faces
974.5770264,584.3903809,Valid,6.22E+11,414.5770264,569.3903809,3,Male,32,Locate the Faces
969.8579102,583.4390259,Valid,6.22E+11,409.8579102,568.4390259,3,Male,32,Locate the Faces
966.4165039,582.1286011,Valid,6.22E+11,406.4165039,567.1286011,3,Male,32,Locate the Faces
964.4286499,582.0028687,Valid,6.22E+11,404.4286499,567.0028687,3,Male,32,Locate the Faces
963.3917847,581.0800171,Valid,6.22E+11,403.3917847,566.0800171,3,Male,32,Locate the Faces
961.9199829,580.2475586,Valid,6.22E+11,401.9199829,565.2475586,3,Male,32,Locate the Faces
960.5579224,579.9864502,Valid,6.22E+11,400.5579224,564.9864502,3,Male,32,Locate the Faces
959.7484131,579.2061157,Valid,6.22E+11,399.7484131,564.2061157,3,Male,32,Locate the Faces
959.1254883,578.2102661,Valid,6.22E+11,399.1254883,563.2102661,3,Male,32,Locate the Faces
961.1046753,580.4708862,Valid,6.22E+11,401.1046753,565.4708862,3,Male,32,Locate the Faces
1046.642456,672.0678711,Valid,6.22E+11,486.6424561,657.0678711,3,Male,32,Locate the Faces
1008.810303,617.1246948,Valid,6.22E+11,448.8103027,602.1246948,3,Male,32,Locate the Faces
1008.684998,606.7402954,Valid,6.22E+11,448.6849976,591.7402954,3,Male,32,Locate the Faces
1007.809082,585.9616699,Valid,6.22E+11,447.809082,570.9616699,3,Male,32,Locate the Faces
1006.080811,563.4516602,Valid,6.22E+11,446.0808105,548.4516602,3,Male,32,Locate the Faces
1006.655273,546.0230713,Valid,6.22E+11,446.6552734,531.0230713,3,Male,32,Locate the Faces
1007.389038,532.2782593,Valid,6.22E+11,447.3890381,517.2782593,3,Male,32,Locate the Faces
1007.28595,524.0658569,Valid,6.22E+11,447.2859497,509.0658569,3,Male,32,Locate the Faces
1006.754822,518.5717163,Valid,6.22E+11,446.7548218,503.5717163,3,Male,32,Locate the Faces
1007.524109,513.8693237,Valid,6.22E+11,447.5241089,498.8693237,3,Male,32,Locate the Faces
1025.728882,496.3360901,Valid,6.22E+11,465.7288818,481.3360901,3,Male,32,Locate the Faces
1098.414429,422.5317993,Valid,6.22E+11,538.4144287,407.5317993,3,Male,32,Locate the Faces
1169.332886,348.37854,Valid,6.22E+11,609.3328857,333.37854,3,Male,32,Locate the Faces
1214.070557,304.5267944,Valid,6.22E+11,654.0705566,289.5267944,3,Male,32,Locate the Faces
1236.282471,281.7857666,Valid,6.22E+11,676.2824707,266.7857666,3,Male,32,Locate the Faces
1250.554077,271.1536865,Valid,6.22E+11,690.5540771,256.1536865,3,Male,32,Locate the Faces
1257.498779,262.9406738,Valid,6.22E+11,697.4987793,247.9406738,3,Male,32,Locate the Faces
1258.411743,261.2265625,Valid,6.22E+11,698.4117432,246.2265625,3,Male,32,Locate the Faces
1261.357666,259.9627991,Valid,6.22E+11,701.357666,244.9627991,3,Male,32,Locate the Faces
1262.483887,257.7131653,Valid,6.22E+11,702.4838867,242.7131653,3,Male,32,Locate the Faces
1265.001099,257.2056885,Valid,6.22E+11,705.0010986,242.2056885,3,Male,32,Locate the Faces
1268.822266,251.1864166,Valid,6.22E+11,708.8222656,236.1864166,3,Male,32,Locate the Faces
1271.164917,246.5101318,Valid,6.22E+11,711.164917,231.5101318,3,Male,32,Locate the Faces
1272.644287,243.0753937,Valid,6.22E+11,712.6442871,228.0753937,3,Male,32,Locate the Faces
1272.8927,240.9684906,Valid,6.22E+11,712.8927002,225.9684906,3,Male,32,Locate the Faces
1273.923828,239.5020599,Valid,6.22E+11,713.9238281,224.5020599,3,Male,32,Locate the Faces
1274.787598,237.968399,Valid,6.22E+11,714.7875977,222.968399,3,Male,32,Locate the Faces
1275.36731,237.7693634,Valid,6.22E+11,715.3673096,222.7693634,3,Male,32,Locate the Faces
1276.364136,236.9589386,Valid,6.22E+11,716.3641357,221.9589386,3,Male,32,Locate the Faces
1277.103882,236.937088,Valid,6.22E+11,717.1038818,221.937088,3,Male,32,Locate the Faces
1277.073486,236.6433868,Valid,6.22E+11,717.0734863,221.6433868,3,Male,32,Locate the Faces
1277.840454,237.0393677,Valid,6.22E+11,717.8404541,222.0393677,3,Male,32,Locate the Faces
1278.009277,236.6408539,Valid,6.22E+11,718.0092773,221.6408539,3,Male,32,Locate the Faces
1278.466553,235.6387024,Valid,6.22E+11,718.4665527,220.6387024,3,Male,32,Locate the Faces
1278.387817,235.6492767,Valid,6.22E+11,718.3878174,220.6492767,3,Male,32,Locate the Faces
1277.958252,235.5598907,Valid,6.22E+11,717.958252,220.5598907,3,Male,32,Locate the Faces
1233.160278,236.9951019,Valid,6.22E+11,673.1602783,221.9951019,3,Male,32,Locate the Faces
1095.025879,246.0128326,Valid,6.22E+11,535.0258789,231.0128326,3,Male,32,Locate the Faces
959.5892944,253.8717957,Valid,6.22E+11,399.5892944,238.8717957,3,Male,32,Locate the Faces
876.1496582,259.7414246,Valid,6.22E+11,316.1496582,244.7414246,3,Male,32,Locate the Faces
829.0443115,263.882019,Valid,6.22E+11,269.0443115,248.882019,3,Male,32,Locate the Faces
803.2866821,266.4185791,Valid,6.22E+11,243.2866821,251.4185791,3,Male,32,Locate the Faces
788.4129639,269.6725159,Valid,6.22E+11,228.4129639,254.6725159,3,Male,32,Locate the Faces
779.1691284,273.4006348,Valid,6.22E+11,219.1691284,258.4006348,3,Male,32,Locate the Faces
772.3103638,276.4536438,Valid,6.22E+11,212.3103638,261.4536438,3,Male,32,Locate the Faces
767.3296509,278.6470947,Valid,6.22E+11,207.3296509,263.6470947,3,Male,32,Locate the Faces
766.0068359,279.3106995,Valid,6.22E+11,206.0068359,264.3106995,3,Male,32,Locate the Faces
764.9551392,280.0224304,Valid,6.22E+11,204.9551392,265.0224304,3,Male,32,Locate the Faces
764.3999634,279.5126038,Valid,6.22E+11,204.3999634,264.5126038,3,Male,32,Locate the Faces
766.6321411,278.6427002,Valid,6.22E+11,206.6321411,263.6427002,3,Male,32,Locate the Faces
882.9284668,343.3861389,Valid,6.22E+11,322.9284668,328.3861389,3,Male,32,Locate the Faces
937.1650391,415.4027405,Valid,6.22E+11,377.1650391,400.4027405,3,Male,32,Locate the Faces
1000.478455,501.478363,Valid,6.22E+11,440.4784546,486.478363,3,Male,32,Locate the Faces
1044.941528,560.4191284,Valid,6.22E+11,484.9415283,545.4191284,3,Male,32,Locate the Faces
1067.115112,591.8526001,Valid,6.22E+11,507.1151123,576.8526001,3,Male,32,Locate the Faces
1078.745972,614.2662354,Valid,6.22E+11,518.7459717,599.2662354,3,Male,32,Locate the Faces
1085.494873,625.9579468,Valid,6.22E+11,525.494873,610.9579468,3,Male,32,Locate the Faces
1089.126221,630.6776123,Valid,6.22E+11,529.1262207,615.6776123,3,Male,32,Locate the Faces
1091.94873,632.6240845,Valid,6.22E+11,531.9487305,617.6240845,3,Male,32,Locate the Faces
1093.444092,634.9395142,Valid,6.22E+11,533.4440918,619.9395142,3,Male,32,Locate the Faces
1095.810913,635.4926147,Valid,6.22E+11,535.8109131,620.4926147,3,Male,32,Locate the Faces
1097.184814,635.5880737,Valid,6.22E+11,537.1848145,620.5880737,3,Male,32,Locate the Faces
1098.296631,634.3323975,Valid,6.22E+11,538.2966309,619.3323975,3,Male,32,Locate the Faces
1095.74939,633.9736328,Valid,6.22E+11,535.7493896,618.9736328,3,Male,32,Locate the Faces
1091.466553,627.9358521,Valid,6.22E+11,531.4665527,612.9358521,3,Male,32,Locate the Faces
1088.256836,622.1896362,Valid,6.22E+11,528.2568359,607.1896362,3,Male,32,Locate the Faces
1082.727173,611.1710815,Valid,6.22E+11,522.7271729,596.1710815,3,Male,32,Locate the Faces
1077.223145,598.7286377,Valid,6.22E+11,517.2231445,583.7286377,3,Male,32,Locate the Faces
1072.996216,586.7923584,Valid,6.22E+11,512.9962158,571.7923584,3,Male,32,Locate the Faces
1068.760254,577.6470337,Valid,6.22E+11,508.7602539,562.6470337,3,Male,32,Locate the Faces
1154.53125,566.2425537,Valid,6.22E+11,594.53125,551.2425537,3,Male,32,Locate the Faces
1347.301514,544.4692383,Valid,6.22E+11,787.3015137,529.4692383,3,Male,32,Locate the Faces
1277.63916,410.102356,Valid,6.22E+11,717.6391602,395.102356,3,Male,32,Locate the Faces
1167.585083,382.0069885,Valid,6.22E+11,607.585083,367.0069885,3,Male,32,Locate the Faces
1103.361572,364.0355835,Valid,6.22E+11,543.3615723,349.0355835,3,Male,32,Locate the Faces
1067.049194,356.9716187,Valid,6.22E+11,507.0491943,341.9716187,3,Male,32,Locate the Faces
1045.443237,352.30896,Valid,6.22E+11,485.4432373,337.30896,3,Male,32,Locate the Faces
1031.906616,351.1456604,Valid,6.22E+11,471.9066162,336.1456604,3,Male,32,Locate the Faces
1024.128784,351.3857727,Valid,6.22E+11,464.1287842,336.3857727,3,Male,32,Locate the Faces
1004.302612,372.7024536,Valid,6.22E+11,444.3026123,357.7024536,3,Male,32,Locate the Faces
986.9855957,405.5407715,Valid,6.22E+11,426.9855957,390.5407715,3,Male,32,Locate the Faces
972.7705688,431.1807556,Valid,6.22E+11,412.7705688,416.1807556,3,Male,32,Locate the Faces
962.9937744,451.845459,Valid,6.22E+11,402.9937744,436.845459,3,Male,32,Locate the Faces
954.0513916,466.5410461,Valid,6.22E+11,394.0513916,451.5410461,3,Male,32,Locate the Faces
948.6849976,477.1303406,Valid,6.22E+11,388.6849976,462.1303406,3,Male,32,Locate the Faces
946.53302,481.2927856,Valid,6.22E+11,386.53302,466.2927856,3,Male,32,Locate the Faces
944.1708984,485.4342651,Valid,6.22E+11,384.1708984,470.4342651,3,Male,32,Locate the Faces
944.6499634,493.8122253,Valid,6.22E+11,384.6499634,478.8122253,3,Male,32,Locate the Faces
1116.891357,156.4124146,Valid,6.22E+11,556.8913574,141.4124146,4,Male,31,Locate the Vase
1118.089111,155.650238,Valid,6.22E+11,558.0891113,140.650238,4,Male,31,Locate the Vase
1119.030273,155.6038361,Valid,6.22E+11,559.0302734,140.6038361,4,Male,31,Locate the Vase
1127.657104,154.0111237,Valid,6.22E+11,567.6571045,139.0111237,4,Male,31,Locate the Vase
1142.80249,152.5738983,Valid,6.22E+11,582.8024902,137.5738983,4,Male,31,Locate the Vase
1157.042725,152.3454437,Valid,6.22E+11,597.0427246,137.3454437,4,Male,31,Locate the Vase
1170.046265,150.3200378,Valid,6.22E+11,610.0462646,135.3200378,4,Male,31,Locate the Vase
1180.367676,148.178009,Valid,6.22E+11,620.3676758,133.178009,4,Male,31,Locate the Vase
1188.495728,146.8559265,Valid,6.22E+11,628.4957275,131.8559265,4,Male,31,Locate the Vase
1193.588989,146.5366974,Valid,6.22E+11,633.5889893,131.5366974,4,Male,31,Locate the Vase
1199.248169,146.4694977,Valid,6.22E+11,639.2481689,131.4694977,4,Male,31,Locate the Vase
1207.841309,152.6377258,Valid,6.22E+11,647.8413086,137.6377258,4,Male,31,Locate the Vase
1217.650879,160.2585297,Valid,6.22E+11,657.6508789,145.2585297,4,Male,31,Locate the Vase
1224.954468,167.8321381,Valid,6.22E+11,664.9544678,152.8321381,4,Male,31,Locate the Vase
1231.514038,174.7990112,Valid,6.22E+11,671.5140381,159.7990112,4,Male,31,Locate the Vase
1237.797241,179.6759796,Valid,6.22E+11,677.7972412,164.6759796,4,Male,31,Locate the Vase
1241.407715,184.2234802,Valid,6.22E+11,681.4077148,169.2234802,4,Male,31,Locate the Vase
1229.967407,185.6026001,Valid,6.22E+11,669.9674072,170.6026001,4,Male,31,Locate the Vase
1176.914551,184.2078247,Valid,6.22E+11,616.9145508,169.2078247,4,Male,31,Locate the Vase
1078.211426,179.634201,Valid,6.22E+11,518.2114258,164.634201,4,Male,31,Locate the Vase
987.9881592,175.8985901,Valid,6.22E+11,427.9881592,160.8985901,4,Male,31,Locate the Vase
923.5147095,171.9718628,Valid,6.22E+11,363.5147095,156.9718628,4,Male,31,Locate the Vase
882.4634399,168.2812042,Valid,6.22E+11,322.4634399,153.2812042,4,Male,31,Locate the Vase
858.9451294,168.1662903,Valid,6.22E+11,298.9451294,153.1662903,4,Male,31,Locate the Vase
845.2875977,168.0741425,Valid,6.22E+11,285.2875977,153.0741425,4,Male,31,Locate the Vase
837.6026001,169.3923798,Valid,6.22E+11,277.6026001,154.3923798,4,Male,31,Locate the Vase
832.1038208,169.4841156,Valid,6.22E+11,272.1038208,154.4841156,4,Male,31,Locate the Vase
827.3753662,171.6893158,Valid,6.22E+11,267.3753662,156.6893158,4,Male,31,Locate the Vase
824.1540527,172.5150757,Valid,6.22E+11,264.1540527,157.5150757,4,Male,31,Locate the Vase
823.3065186,173.771286,Valid,6.22E+11,263.3065186,158.771286,4,Male,31,Locate the Vase
822.3579102,172.3552704,Valid,6.22E+11,262.3579102,157.3552704,4,Male,31,Locate the Vase
821.8012695,171.1861267,Valid,6.22E+11,261.8012695,156.1861267,4,Male,31,Locate the Vase
820.4605713,171.9148102,Valid,6.22E+11,260.4605713,156.9148102,4,Male,31,Locate the Vase
819.2074585,172.1730042,Valid,6.22E+11,259.2074585,157.1730042,4,Male,31,Locate the Vase
818.3461914,172.5771942,Valid,6.22E+11,258.3461914,157.5771942,4,Male,31,Locate the Vase
816.5117188,172.5224915,Valid,6.22E+11,256.5117188,157.5224915,4,Male,31,Locate the Vase
815.0454712,171.7831573,Valid,6.22E+11,255.0454712,156.7831573,4,Male,31,Locate the Vase
814.3346558,171.0079803,Valid,6.22E+11,254.3346558,156.0079803,4,Male,31,Locate the Vase
816.3389282,174.012207,Valid,6.22E+11,256.3389282,159.012207,4,Male,31,Locate the Vase
847.4657593,259.8682556,Valid,6.22E+11,287.4657593,244.8682556,4,Male,31,Locate the Vase
909.4932251,458.6806641,Valid,6.22E+11,349.4932251,443.6806641,4,Male,31,Locate the Vase
950.9391479,588.7774658,Valid,6.22E+11,390.9391479,573.7774658,4,Male,31,Locate the Vase
969.6439209,647.87677,Valid,6.22E+11,409.6439209,632.87677,4,Male,31,Locate the Vase
977.5657959,679.2347412,Valid,6.22E+11,417.5657959,664.2347412,4,Male,31,Locate the Vase
980.8248291,690.6682739,Valid,6.22E+11,420.8248291,675.6682739,4,Male,31,Locate the Vase
980.7967529,700.6347656,Valid,6.22E+11,420.7967529,685.6347656,4,Male,31,Locate the Vase
978.996521,706.0873413,Valid,6.22E+11,418.996521,691.0873413,4,Male,31,Locate the Vase
980.2235107,708.1665039,Valid,6.22E+11,420.2235107,693.1665039,4,Male,31,Locate the Vase
983.5132446,709.1530151,Valid,6.22E+11,423.5132446,694.1530151,4,Male,31,Locate the Vase
985.4859619,707.526123,Valid,6.22E+11,425.4859619,692.526123,4,Male,31,Locate the Vase
985.2843628,709.8460083,Valid,6.22E+11,425.2843628,694.8460083,4,Male,31,Locate the Vase
984.9854126,711.6593018,Valid,6.22E+11,424.9854126,696.6593018,4,Male,31,Locate the Vase
986.2207031,713.0089111,Valid,6.22E+11,426.2207031,698.0089111,4,Male,31,Locate the Vase
988.4314575,714.1725464,Valid,6.22E+11,428.4314575,699.1725464,4,Male,31,Locate the Vase
1011.100586,700.3248291,Valid,6.22E+11,451.1005859,685.3248291,4,Male,31,Locate the Vase
1054.062866,673.3866577,Valid,6.22E+11,494.0628662,658.3866577,4,Male,31,Locate the Vase
1098.642456,643.9981079,Valid,6.22E+11,538.6424561,628.9981079,4,Male,31,Locate the Vase
1136.09021,620.2700806,Valid,6.22E+11,576.09021,605.2700806,4,Male,31,Locate the Vase
1159.266113,606.8612061,Valid,6.22E+11,599.2661133,591.8612061,4,Male,31,Locate the Vase
1176.618164,598.3170776,Valid,6.22E+11,616.6181641,583.3170776,4,Male,31,Locate the Vase
1186.815186,594.0465698,Valid,6.22E+11,626.8151855,579.0465698,4,Male,31,Locate the Vase
1175.018188,593.8651733,Valid,6.22E+11,615.0181885,578.8651733,4,Male,31,Locate the Vase
1145.545776,601.6748657,Valid,6.22E+11,585.5457764,586.6748657,4,Male,31,Locate the Vase
1125.03064,607.687561,Valid,6.22E+11,565.0306396,592.687561,4,Male,31,Locate the Vase
1090.127808,618.586731,Valid,6.22E+11,530.1278076,603.586731,4,Male,31,Locate the Vase
1054.034058,627.4998169,Valid,6.22E+11,494.0340576,612.4998169,4,Male,31,Locate the Vase
1022.252869,635.1564331,Valid,6.22E+11,462.2528687,620.1564331,4,Male,31,Locate the Vase
999.7824097,642.4005737,Valid,6.22E+11,439.7824097,627.4005737,4,Male,31,Locate the Vase
984.5231934,647.5097656,Valid,6.22E+11,424.5231934,632.5097656,4,Male,31,Locate the Vase
972.8343506,651.9896851,Valid,6.22E+11,412.8343506,636.9896851,4,Male,31,Locate the Vase
965.0927124,655.8526611,Valid,6.22E+11,405.0927124,640.8526611,4,Male,31,Locate the Vase
960.4743652,657.0866699,Valid,6.22E+11,400.4743652,642.0866699,4,Male,31,Locate the Vase
956.0892944,656.1376953,Valid,6.22E+11,396.0892944,641.1376953,4,Male,31,Locate the Vase
953.0909424,657.4472656,Valid,6.22E+11,393.0909424,642.4472656,4,Male,31,Locate the Vase
951.8978271,658.5784302,Valid,6.22E+11,391.8978271,643.5784302,4,Male,31,Locate the Vase
950.8848877,659.3496704,Valid,6.22E+11,390.8848877,644.3496704,4,Male,31,Locate the Vase
950.0275879,659.9584961,Valid,6.22E+11,390.0275879,644.9584961,4,Male,31,Locate the Vase
945.736084,676.8527832,Valid,6.22E+11,385.736084,661.8527832,4,Male,31,Locate the Vase
938.1255493,741.8286133,Valid,6.22E+11,378.1255493,726.8286133,4,Male,31,Locate the Vase
931.4057007,810.4542236,Valid,6.22E+11,371.4057007,795.4542236,4,Male,31,Locate the Vase
919.9680176,853.0765991,Valid,6.22E+11,359.9680176,838.0765991,4,Male,31,Locate the Vase
913.788208,881.722229,Valid,6.22E+11,353.788208,866.722229,4,Male,31,Locate the Vase
912.2162476,898.2676392,Valid,6.22E+11,352.2162476,883.2676392,4,Male,31,Locate the Vase
910.791687,908.7642822,Valid,6.22E+11,350.791687,893.7642822,4,Male,31,Locate the Vase
909.0060425,912.1027832,Valid,6.22E+11,349.0060425,897.1027832,4,Male,31,Locate the Vase
907.7218018,915.4169922,Valid,6.22E+11,347.7218018,900.4169922,4,Male,31,Locate the Vase
906.364624,917.74646,Valid,6.22E+11,346.364624,902.74646,4,Male,31,Locate the Vase
944.5978394,925.081543,Valid,6.22E+11,384.5978394,910.081543,4,Male,31,Locate the Vase
1004.298462,941.4905396,Valid,6.22E+11,444.2984619,926.4905396,4,Male,31,Locate the Vase
1052.011841,954.8691406,Valid,6.22E+11,492.0118408,939.8691406,4,Male,31,Locate the Vase
1085.633911,965.0962524,Valid,6.22E+11,525.6339111,950.0962524,4,Male,31,Locate the Vase
1109.634277,971.7907104,Valid,6.22E+11,549.6342773,956.7907104,4,Male,31,Locate the Vase
1125.750244,976.803833,Valid,6.22E+11,565.7502441,961.803833,4,Male,31,Locate the Vase
1137.322754,978.2796631,Valid,6.22E+11,577.3227539,963.2796631,4,Male,31,Locate the Vase
1146.879517,980.0111084,Valid,6.22E+11,586.8795166,965.0111084,4,Male,31,Locate the Vase
1150.822876,981.6358643,Valid,6.22E+11,590.822876,966.6358643,4,Male,31,Locate the Vase
1153.782837,982.2846069,Valid,6.22E+11,593.7828369,967.2846069,4,Male,31,Locate the Vase
1163.139771,981.4133301,Valid,6.22E+11,603.1397705,966.4133301,4,Male,31,Locate the Vase
1162.903076,983.1456909,Valid,6.22E+11,602.9030762,968.1456909,4,Male,31,Locate the Vase
1162.724731,984.7488403,Valid,6.22E+11,602.7247314,969.7488403,4,Male,31,Locate the Vase
1162.291626,984.2286987,Valid,6.22E+11,602.291626,969.2286987,4,Male,31,Locate the Vase
1162.780151,983.7595825,Valid,6.22E+11,602.7801514,968.7595825,4,Male,31,Locate the Vase
1161.147583,983.4501953,Valid,6.22E+11,601.147583,968.4501953,4,Male,31,Locate the Vase
1143.854614,955.809082,Valid,6.22E+11,583.8546143,940.809082,4,Male,31,Locate the Vase
1106.957031,888.2196655,Valid,6.22E+11,546.9570313,873.2196655,4,Male,31,Locate the Vase
1077.153564,832.6400146,Valid,6.22E+11,517.1535645,817.6400146,4,Male,31,Locate the Vase
1057.468384,794.3442383,Valid,6.22E+11,497.4683838,779.3442383,4,Male,31,Locate the Vase
1045.111206,772.1618652,Valid,6.22E+11,485.1112061,757.1618652,4,Male,31,Locate the Vase
1037.499878,759.7354736,Valid,6.22E+11,477.4998779,744.7354736,4,Male,31,Locate the Vase
1033.27832,751.763916,Valid,6.22E+11,473.2783203,736.763916,4,Male,31,Locate the Vase
1030.327271,748.2935791,Valid,6.22E+11,470.3272705,733.2935791,4,Male,31,Locate the Vase
1027.077026,746.5333252,Valid,6.22E+11,467.0770264,731.5333252,4,Male,31,Locate the Vase
1025.379639,744.4956665,Valid,6.22E+11,465.3796387,729.4956665,4,Male,31,Locate the Vase
1024.591187,741.8064575,Valid,6.22E+11,464.5911865,726.8064575,4,Male,31,Locate the Vase
1025.168823,740.5078125,Valid,6.22E+11,465.1688232,725.5078125,4,Male,31,Locate the Vase
1024.391846,740.8534546,Valid,6.22E+11,464.3918457,725.8534546,4,Male,31,Locate the Vase
1023.961914,741.1832886,Valid,6.22E+11,463.9619141,726.1832886,4,Male,31,Locate the Vase
1023.955078,741.3188477,Valid,6.22E+11,463.9550781,726.3188477,4,Male,31,Locate the Vase
1023.869507,740.2182617,Valid,6.22E+11,463.8695068,725.2182617,4,Male,31,Locate the Vase
1009.909729,705.6764526,Valid,6.22E+11,449.909729,690.6764526,4,Male,31,Locate the Vase
980.302063,607.0237427,Valid,6.22E+11,420.302063,592.0237427,4,Male,31,Locate the Vase
957.2154541,519.3307495,Valid,6.22E+11,397.2154541,504.3307495,4,Male,31,Locate the Vase
942.6088867,465.997345,Valid,6.22E+11,382.6088867,450.997345,4,Male,31,Locate the Vase
933.2092896,442.7066345,Valid,6.22E+11,373.2092896,427.7066345,4,Male,31,Locate the Vase
932.1191406,428.7126465,Valid,6.22E+11,372.1191406,413.7126465,4,Male,31,Locate the Vase
930.6640625,423.4122314,Valid,6.22E+11,370.6640625,408.4122314,4,Male,31,Locate the Vase
928.7354126,419.4254761,Valid,6.22E+11,368.7354126,404.4254761,4,Male,31,Locate the Vase
924.6257324,417.2603455,Valid,6.22E+11,364.6257324,402.2603455,4,Male,31,Locate the Vase
921.6704712,414.7474365,Valid,6.22E+11,361.6704712,399.7474365,4,Male,31,Locate the Vase
920.8185425,413.0855103,Valid,6.22E+11,360.8185425,398.0855103,4,Male,31,Locate the Vase
919.3274536,411.0092468,Valid,6.22E+11,359.3274536,396.0092468,4,Male,31,Locate the Vase
917.7496948,410.1898804,Valid,6.22E+11,357.7496948,395.1898804,4,Male,31,Locate the Vase
912.730957,385.0883789,Valid,6.22E+11,352.730957,370.0883789,4,Male,31,Locate the Vase
